Year,Month,Day,Daily global solar exposure (MJ/m*m),Station
2001,04,26,17.8,Mungeraine (Mulka)
2001,04,27,16.8,Mungeraine (Mulka)
2001,04,28,17.1,Mungeraine (Mulka)
2001,04,29,9.8,Mungeraine (Mulka)
2001,04,30,17,Mungeraine (Mulka)
2001,05,01,16.8,Mungeraine (Mulka)
2001,05,02,16.6,Mungeraine (Mulka)
2001,05,03,10.5,Mungeraine (Mulka)
2001,05,04,16.8,Mungeraine (Mulka)
2001,05,05,17.3,Mungeraine (Mulka)
2001,05,06,17.2,Mungeraine (Mulka)
2001,05,07,16.7,Mungeraine (Mulka)
2001,05,08,16.1,Mungeraine (Mulka)
2001,05,09,16.7,Mungeraine (Mulka)
2001,05,10,16,Mungeraine (Mulka)
2001,05,11,16,Mungeraine (Mulka)
2001,05,12,16,Mungeraine (Mulka)
2001,05,13,15.9,Mungeraine (Mulka)
2001,05,14,15.9,Mungeraine (Mulka)
2001,05,15,15.2,Mungeraine (Mulka)
2001,05,16,15,Mungeraine (Mulka)
2001,05,17,14,Mungeraine (Mulka)
2001,05,18,14.6,Mungeraine (Mulka)
2001,05,19,15.2,Mungeraine (Mulka)
2001,05,20,15.1,Mungeraine (Mulka)
2001,05,21,14.2,Mungeraine (Mulka)
2001,05,22,14.8,Mungeraine (Mulka)
2001,05,23,14.6,Mungeraine (Mulka)
2001,05,24,14.5,Mungeraine (Mulka)
2001,05,25,14,Mungeraine (Mulka)
2001,05,26,13.9,Mungeraine (Mulka)
2001,05,27,13.9,Mungeraine (Mulka)
2001,05,28,14,Mungeraine (Mulka)
2001,05,29,13.9,Mungeraine (Mulka)
2001,05,30,13.7,Mungeraine (Mulka)
2001,05,31,10.2,Mungeraine (Mulka)
2001,06,01,13.1,Mungeraine (Mulka)
2001,06,02,12.6,Mungeraine (Mulka)
2001,06,03,9.9,Mungeraine (Mulka)
2001,06,04,1.7,Mungeraine (Mulka)
2001,06,05,10.9,Mungeraine (Mulka)
2001,06,06,6.3,Mungeraine (Mulka)
2001,06,07,12.6,Mungeraine (Mulka)
2001,06,08,14.9,Mungeraine (Mulka)
2001,06,09,15,Mungeraine (Mulka)
2001,06,10,14.1,Mungeraine (Mulka)
2001,06,11,11.3,Mungeraine (Mulka)
2001,06,12,3,Mungeraine (Mulka)
2001,06,13,14.2,Mungeraine (Mulka)
2001,06,14,12.9,Mungeraine (Mulka)
2001,06,15,15,Mungeraine (Mulka)
2001,06,16,14.8,Mungeraine (Mulka)
2001,06,17,14.8,Mungeraine (Mulka)
2001,06,18,14.7,Mungeraine (Mulka)
2001,06,19,14.6,Mungeraine (Mulka)
2001,06,20,14.3,Mungeraine (Mulka)
2001,06,21,14,Mungeraine (Mulka)
2001,06,22,14,Mungeraine (Mulka)
2001,06,23,14,Mungeraine (Mulka)
2001,06,24,14.1,Mungeraine (Mulka)
2001,06,25,13.9,Mungeraine (Mulka)
2001,06,26,14.1,Mungeraine (Mulka)
2001,06,27,13.8,Mungeraine (Mulka)
2001,06,28,13.7,Mungeraine (Mulka)
2001,06,29,13.6,Mungeraine (Mulka)
2001,06,30,13.7,Mungeraine (Mulka)
2001,07,01,14.1,Mungeraine (Mulka)
2001,07,02,14.1,Mungeraine (Mulka)
2001,07,03,14.1,Mungeraine (Mulka)
2001,07,04,15.1,Mungeraine (Mulka)
2001,07,05,13,Mungeraine (Mulka)
2001,07,06,12.4,Mungeraine (Mulka)
2001,07,07,14,Mungeraine (Mulka)
2001,07,08,13.8,Mungeraine (Mulka)
2001,07,09,13.9,Mungeraine (Mulka)
2001,07,10,5.4,Mungeraine (Mulka)
2001,07,11,10.6,Mungeraine (Mulka)
2001,07,12,13.3,Mungeraine (Mulka)
2001,07,13,13.2,Mungeraine (Mulka)
2001,07,14,14,Mungeraine (Mulka)
2001,07,15,1.5,Mungeraine (Mulka)
2001,07,16,15.1,Mungeraine (Mulka)
2001,07,17,6.2,Mungeraine (Mulka)
2001,07,18,10.3,Mungeraine (Mulka)
2001,07,19,14.8,Mungeraine (Mulka)
2001,07,20,14.5,Mungeraine (Mulka)
2001,07,21,14,Mungeraine (Mulka)
2001,07,22,14,Mungeraine (Mulka)
2001,07,23,13.9,Mungeraine (Mulka)
2001,07,24,10.8,Mungeraine (Mulka)
2001,07,25,14,Mungeraine (Mulka)
2001,07,26,15.6,Mungeraine (Mulka)
2001,07,27,15.5,Mungeraine (Mulka)
2001,07,28,15.7,Mungeraine (Mulka)
2001,07,29,15.5,Mungeraine (Mulka)
2001,07,30,15.8,Mungeraine (Mulka)
2001,07,31,16,Mungeraine (Mulka)
2001,08,01,16.1,Mungeraine (Mulka)
2001,08,02,16.3,Mungeraine (Mulka)
2001,08,03,16.7,Mungeraine (Mulka)
2001,08,04,16.7,Mungeraine (Mulka)
2001,08,05,16.6,Mungeraine (Mulka)
2001,08,06,16.8,Mungeraine (Mulka)
2001,08,07,16.1,Mungeraine (Mulka)
2001,08,08,17.1,Mungeraine (Mulka)
2001,08,09,17.7,Mungeraine (Mulka)
2001,08,10,17.6,Mungeraine (Mulka)
2001,08,11,16.6,Mungeraine (Mulka)
2001,08,12,17.9,Mungeraine (Mulka)
2001,08,13,18,Mungeraine (Mulka)
2001,08,14,18.1,Mungeraine (Mulka)
2001,08,15,18.3,Mungeraine (Mulka)
2001,08,16,18.4,Mungeraine (Mulka)
2001,08,17,NA,Mungeraine (Mulka)
2001,08,18,18.4,Mungeraine (Mulka)
2001,08,19,17.6,Mungeraine (Mulka)
2001,08,20,18.3,Mungeraine (Mulka)
2001,08,21,18.8,Mungeraine (Mulka)
2001,08,22,18.6,Mungeraine (Mulka)
2001,08,23,18.6,Mungeraine (Mulka)
2001,08,24,19.4,Mungeraine (Mulka)
2001,08,25,16.6,Mungeraine (Mulka)
2001,08,26,20.2,Mungeraine (Mulka)
2001,08,27,20.1,Mungeraine (Mulka)
2001,08,28,15.9,Mungeraine (Mulka)
2001,08,29,17.8,Mungeraine (Mulka)
2001,08,30,20.7,Mungeraine (Mulka)
2001,08,31,16.9,Mungeraine (Mulka)
2001,09,01,14.9,Mungeraine (Mulka)
2001,09,02,18.7,Mungeraine (Mulka)
2001,09,03,18.2,Mungeraine (Mulka)
2001,09,04,20.2,Mungeraine (Mulka)
2001,09,05,21.3,Mungeraine (Mulka)
2001,09,06,8.7,Mungeraine (Mulka)
2001,09,07,NA,Mungeraine (Mulka)
2001,09,08,22.2,Mungeraine (Mulka)
2001,09,09,22.5,Mungeraine (Mulka)
2001,09,10,10.8,Mungeraine (Mulka)
2001,09,11,22.3,Mungeraine (Mulka)
2001,09,12,17.7,Mungeraine (Mulka)
2001,09,13,15.9,Mungeraine (Mulka)
2001,09,14,23.1,Mungeraine (Mulka)
2001,09,15,23.6,Mungeraine (Mulka)
2001,09,16,23,Mungeraine (Mulka)
2001,09,17,23.9,Mungeraine (Mulka)
2001,09,18,23.5,Mungeraine (Mulka)
2001,09,19,24.1,Mungeraine (Mulka)
2001,09,20,23.9,Mungeraine (Mulka)
2001,09,21,15.5,Mungeraine (Mulka)
2001,09,22,15.9,Mungeraine (Mulka)
2001,09,23,24.1,Mungeraine (Mulka)
2001,09,24,16.7,Mungeraine (Mulka)
2001,09,25,25.4,Mungeraine (Mulka)
2001,09,26,25.9,Mungeraine (Mulka)
2001,09,27,25.9,Mungeraine (Mulka)
2001,09,28,24.3,Mungeraine (Mulka)
2001,09,29,25.8,Mungeraine (Mulka)
2001,09,30,21.3,Mungeraine (Mulka)
2001,10,01,24.5,Mungeraine (Mulka)
2001,10,02,22.6,Mungeraine (Mulka)
2001,10,03,26.5,Mungeraine (Mulka)
2001,10,04,26.7,Mungeraine (Mulka)
2001,10,05,26.8,Mungeraine (Mulka)
2001,10,06,26.5,Mungeraine (Mulka)
2001,10,07,19,Mungeraine (Mulka)
2001,10,08,19.6,Mungeraine (Mulka)
2001,10,09,25.7,Mungeraine (Mulka)
2001,10,10,11.3,Mungeraine (Mulka)
2001,10,11,26.7,Mungeraine (Mulka)
2001,10,12,27.6,Mungeraine (Mulka)
2001,10,13,17.9,Mungeraine (Mulka)
2001,10,14,28.5,Mungeraine (Mulka)
2001,10,15,26.2,Mungeraine (Mulka)
2001,10,16,12.7,Mungeraine (Mulka)
2001,10,17,28,Mungeraine (Mulka)
2001,10,18,28.7,Mungeraine (Mulka)
2001,10,19,28.9,Mungeraine (Mulka)
2001,10,20,29.4,Mungeraine (Mulka)
2001,10,21,23.8,Mungeraine (Mulka)
2001,10,22,10.1,Mungeraine (Mulka)
2001,10,23,24,Mungeraine (Mulka)
2001,10,24,29,Mungeraine (Mulka)
2001,10,25,29.1,Mungeraine (Mulka)
2001,10,26,29.7,Mungeraine (Mulka)
2001,10,27,29.6,Mungeraine (Mulka)
2001,10,28,29.6,Mungeraine (Mulka)
2001,10,29,29.7,Mungeraine (Mulka)
2001,10,30,29.9,Mungeraine (Mulka)
2001,10,31,29.4,Mungeraine (Mulka)
2001,11,01,NA,Mungeraine (Mulka)
2001,11,02,NA,Mungeraine (Mulka)
2001,11,03,NA,Mungeraine (Mulka)
2001,11,04,26.4,Mungeraine (Mulka)
2001,11,05,16.7,Mungeraine (Mulka)
2001,11,06,29.4,Mungeraine (Mulka)
2001,11,07,30.4,Mungeraine (Mulka)
2001,11,08,6.5,Mungeraine (Mulka)
2001,11,09,5.7,Mungeraine (Mulka)
2001,11,10,27.3,Mungeraine (Mulka)
2001,11,11,31.9,Mungeraine (Mulka)
2001,11,12,32.1,Mungeraine (Mulka)
2001,11,13,29,Mungeraine (Mulka)
2001,11,14,7,Mungeraine (Mulka)
2001,11,15,30.5,Mungeraine (Mulka)
2001,11,16,32,Mungeraine (Mulka)
2001,11,17,29.8,Mungeraine (Mulka)
2001,11,18,31.2,Mungeraine (Mulka)
2001,11,19,32.4,Mungeraine (Mulka)
2001,11,20,32,Mungeraine (Mulka)
2001,11,21,32.5,Mungeraine (Mulka)
2001,11,22,30.8,Mungeraine (Mulka)
2001,11,23,25.7,Mungeraine (Mulka)
2001,11,24,15.6,Mungeraine (Mulka)
2001,11,25,32,Mungeraine (Mulka)
2001,11,26,6.1,Mungeraine (Mulka)
2001,11,27,33.3,Mungeraine (Mulka)
2001,11,28,33.3,Mungeraine (Mulka)
2001,11,29,22.3,Mungeraine (Mulka)
2001,11,30,32.7,Mungeraine (Mulka)
2001,12,01,21.1,Mungeraine (Mulka)
2001,12,02,22.7,Mungeraine (Mulka)
2001,12,03,32.2,Mungeraine (Mulka)
2001,12,04,16.7,Mungeraine (Mulka)
2001,12,05,12.2,Mungeraine (Mulka)
2001,12,06,13.5,Mungeraine (Mulka)
2001,12,07,28.8,Mungeraine (Mulka)
2001,12,08,33.1,Mungeraine (Mulka)
2001,12,09,7.3,Mungeraine (Mulka)
2001,12,10,22.8,Mungeraine (Mulka)
2001,12,11,33.8,Mungeraine (Mulka)
2001,12,12,32.8,Mungeraine (Mulka)
2001,12,13,29.1,Mungeraine (Mulka)
2001,12,14,4.4,Mungeraine (Mulka)
2001,12,15,NA,Mungeraine (Mulka)
2001,12,16,33,Mungeraine (Mulka)
2001,12,17,33.6,Mungeraine (Mulka)
2001,12,18,33.4,Mungeraine (Mulka)
2001,12,19,33.7,Mungeraine (Mulka)
2001,12,20,31.1,Mungeraine (Mulka)
2001,12,21,32.7,Mungeraine (Mulka)
2001,12,22,33.1,Mungeraine (Mulka)
2001,12,23,33.7,Mungeraine (Mulka)
2001,12,24,10.8,Mungeraine (Mulka)
2001,12,25,14,Mungeraine (Mulka)
2001,12,26,32.7,Mungeraine (Mulka)
2001,12,27,33.5,Mungeraine (Mulka)
2001,12,28,33.5,Mungeraine (Mulka)
2001,12,29,10.6,Mungeraine (Mulka)
2001,12,30,31.4,Mungeraine (Mulka)
2001,12,31,32.2,Mungeraine (Mulka)
2002,01,01,33.8,Mungeraine (Mulka)
2002,01,02,34.1,Mungeraine (Mulka)
2002,01,03,33.9,Mungeraine (Mulka)
2002,01,04,33.3,Mungeraine (Mulka)
2002,01,05,33.3,Mungeraine (Mulka)
2002,01,06,29.5,Mungeraine (Mulka)
2002,01,07,33,Mungeraine (Mulka)
2002,01,08,33.5,Mungeraine (Mulka)
2002,01,09,34.1,Mungeraine (Mulka)
2002,01,10,34.2,Mungeraine (Mulka)
2002,01,11,30.1,Mungeraine (Mulka)
2002,01,12,20.8,Mungeraine (Mulka)
2002,01,13,33.1,Mungeraine (Mulka)
2002,01,14,33,Mungeraine (Mulka)
2002,01,15,34,Mungeraine (Mulka)
2002,01,16,31.4,Mungeraine (Mulka)
2002,01,17,32.8,Mungeraine (Mulka)
2002,01,18,29.8,Mungeraine (Mulka)
2002,01,19,14.9,Mungeraine (Mulka)
2002,01,20,12.7,Mungeraine (Mulka)
2002,01,21,10.1,Mungeraine (Mulka)
2002,01,22,32.6,Mungeraine (Mulka)
2002,01,23,29.8,Mungeraine (Mulka)
2002,01,24,32.7,Mungeraine (Mulka)
2002,01,25,31.5,Mungeraine (Mulka)
2002,01,26,20.4,Mungeraine (Mulka)
2002,01,27,29,Mungeraine (Mulka)
2002,01,28,6.6,Mungeraine (Mulka)
2002,01,29,32.4,Mungeraine (Mulka)
2002,01,30,32.4,Mungeraine (Mulka)
2002,01,31,31.6,Mungeraine (Mulka)
2002,02,01,32,Mungeraine (Mulka)
2002,02,02,30.8,Mungeraine (Mulka)
2002,02,03,10.1,Mungeraine (Mulka)
2002,02,04,32.1,Mungeraine (Mulka)
2002,02,05,31.7,Mungeraine (Mulka)
2002,02,06,27.7,Mungeraine (Mulka)
2002,02,07,15.9,Mungeraine (Mulka)
2002,02,08,27.6,Mungeraine (Mulka)
2002,02,09,25.4,Mungeraine (Mulka)
2002,02,10,31.1,Mungeraine (Mulka)
2002,02,11,30.6,Mungeraine (Mulka)
2002,02,12,30.3,Mungeraine (Mulka)
2002,02,13,29.8,Mungeraine (Mulka)
2002,02,14,30.3,Mungeraine (Mulka)
2002,02,15,20.9,Mungeraine (Mulka)
2002,02,16,16.8,Mungeraine (Mulka)
2002,02,17,5.5,Mungeraine (Mulka)
2002,02,18,14.8,Mungeraine (Mulka)
2002,02,19,25.2,Mungeraine (Mulka)
2002,02,20,17.2,Mungeraine (Mulka)
2002,02,21,4.5,Mungeraine (Mulka)
2002,02,22,6.2,Mungeraine (Mulka)
2002,02,23,5,Mungeraine (Mulka)
2002,02,24,7.1,Mungeraine (Mulka)
2002,02,25,27.4,Mungeraine (Mulka)
2002,02,26,28.8,Mungeraine (Mulka)
2002,02,27,28.8,Mungeraine (Mulka)
2002,02,28,9.1,Mungeraine (Mulka)
2002,03,01,24.7,Mungeraine (Mulka)
2002,03,02,29.9,Mungeraine (Mulka)
2002,03,03,29,Mungeraine (Mulka)
2002,03,04,29.2,Mungeraine (Mulka)
2002,03,05,28.6,Mungeraine (Mulka)
2002,03,06,28.3,Mungeraine (Mulka)
2002,03,07,17.1,Mungeraine (Mulka)
2002,03,08,28.5,Mungeraine (Mulka)
2002,03,09,28.3,Mungeraine (Mulka)
2002,03,10,28.3,Mungeraine (Mulka)
2002,03,11,27.3,Mungeraine (Mulka)
2002,03,12,27.4,Mungeraine (Mulka)
2002,03,13,27.2,Mungeraine (Mulka)
2002,03,14,27,Mungeraine (Mulka)
2002,03,15,26.7,Mungeraine (Mulka)
2002,03,16,26.5,Mungeraine (Mulka)
2002,03,17,26,Mungeraine (Mulka)
2002,03,18,25.3,Mungeraine (Mulka)
2002,03,19,25.1,Mungeraine (Mulka)
2002,03,20,24.6,Mungeraine (Mulka)
2002,03,21,24.7,Mungeraine (Mulka)
2002,03,22,25.3,Mungeraine (Mulka)
2002,03,23,24.7,Mungeraine (Mulka)
2002,03,24,24.3,Mungeraine (Mulka)
2002,03,25,23.5,Mungeraine (Mulka)
2002,03,26,23.5,Mungeraine (Mulka)
2002,03,27,23.4,Mungeraine (Mulka)
2002,03,28,19.1,Mungeraine (Mulka)
2002,03,29,23.3,Mungeraine (Mulka)
2002,03,30,23.1,Mungeraine (Mulka)
2002,03,31,17.4,Mungeraine (Mulka)
2002,04,01,21,Mungeraine (Mulka)
2002,04,02,20.6,Mungeraine (Mulka)
2002,04,03,20,Mungeraine (Mulka)
2002,04,04,NA,Mungeraine (Mulka)
2002,04,05,NA,Mungeraine (Mulka)
2002,04,06,NA,Mungeraine (Mulka)
2002,04,07,20.8,Mungeraine (Mulka)
2002,04,08,21.5,Mungeraine (Mulka)
2002,04,09,18.7,Mungeraine (Mulka)
2002,04,10,21.1,Mungeraine (Mulka)
2002,04,11,20.5,Mungeraine (Mulka)
2002,04,12,19.2,Mungeraine (Mulka)
2002,04,13,19,Mungeraine (Mulka)
2002,04,14,19.7,Mungeraine (Mulka)
2002,04,15,20.3,Mungeraine (Mulka)
2002,04,16,20.2,Mungeraine (Mulka)
2002,04,17,20,Mungeraine (Mulka)
2002,04,18,19.9,Mungeraine (Mulka)
2002,04,19,19.8,Mungeraine (Mulka)
2002,04,20,19.2,Mungeraine (Mulka)
2002,04,21,17.5,Mungeraine (Mulka)
2002,04,22,19.2,Mungeraine (Mulka)
2002,04,23,19,Mungeraine (Mulka)
2002,04,24,19.1,Mungeraine (Mulka)
2002,04,25,18.2,Mungeraine (Mulka)
2002,04,26,14.8,Mungeraine (Mulka)
2002,04,27,18.2,Mungeraine (Mulka)
2002,04,28,18.4,Mungeraine (Mulka)
2002,04,29,18.2,Mungeraine (Mulka)
2002,04,30,17.8,Mungeraine (Mulka)
2002,05,01,17.6,Mungeraine (Mulka)
2002,05,02,17.8,Mungeraine (Mulka)
2002,05,03,17.2,Mungeraine (Mulka)
2002,05,04,17.5,Mungeraine (Mulka)
2002,05,05,17.3,Mungeraine (Mulka)
2002,05,06,17.3,Mungeraine (Mulka)
2002,05,07,15.8,Mungeraine (Mulka)
2002,05,08,17,Mungeraine (Mulka)
2002,05,09,11.5,Mungeraine (Mulka)
2002,05,10,16.7,Mungeraine (Mulka)
2002,05,11,16.7,Mungeraine (Mulka)
2002,05,12,16.7,Mungeraine (Mulka)
2002,05,13,13.5,Mungeraine (Mulka)
2002,05,14,15.9,Mungeraine (Mulka)
2002,05,15,6.9,Mungeraine (Mulka)
2002,05,16,6.4,Mungeraine (Mulka)
2002,05,17,15.1,Mungeraine (Mulka)
2002,05,18,12.3,Mungeraine (Mulka)
2002,05,19,12.1,Mungeraine (Mulka)
2002,05,20,15.8,Mungeraine (Mulka)
2002,05,21,12.6,Mungeraine (Mulka)
2002,05,22,15.2,Mungeraine (Mulka)
2002,05,23,13.6,Mungeraine (Mulka)
2002,05,24,14.8,Mungeraine (Mulka)
2002,05,25,15,Mungeraine (Mulka)
2002,05,26,14.6,Mungeraine (Mulka)
2002,05,27,13.8,Mungeraine (Mulka)
2002,05,28,13.2,Mungeraine (Mulka)
2002,05,29,15,Mungeraine (Mulka)
2002,05,30,14.7,Mungeraine (Mulka)
2002,05,31,14.3,Mungeraine (Mulka)
2002,06,01,14.1,Mungeraine (Mulka)
2002,06,02,14.8,Mungeraine (Mulka)
2002,06,03,14.4,Mungeraine (Mulka)
2002,06,04,14.4,Mungeraine (Mulka)
2002,06,05,14.4,Mungeraine (Mulka)
2002,06,06,13.9,Mungeraine (Mulka)
2002,06,07,8.9,Mungeraine (Mulka)
2002,06,08,14.2,Mungeraine (Mulka)
2002,06,09,14.2,Mungeraine (Mulka)
2002,06,10,13.7,Mungeraine (Mulka)
2002,06,11,14.2,Mungeraine (Mulka)
2002,06,12,13.2,Mungeraine (Mulka)
2002,06,13,13.2,Mungeraine (Mulka)
2002,06,14,10.3,Mungeraine (Mulka)
2002,06,15,11.6,Mungeraine (Mulka)
2002,06,16,13.6,Mungeraine (Mulka)
2002,06,17,12,Mungeraine (Mulka)
2002,06,18,14.1,Mungeraine (Mulka)
2002,06,19,14.3,Mungeraine (Mulka)
2002,06,20,12.8,Mungeraine (Mulka)
2002,06,21,13.9,Mungeraine (Mulka)
2002,06,22,13.9,Mungeraine (Mulka)
2002,06,23,13.5,Mungeraine (Mulka)
2002,06,24,13.8,Mungeraine (Mulka)
2002,06,25,13.7,Mungeraine (Mulka)
2002,06,26,14,Mungeraine (Mulka)
2002,06,27,13.9,Mungeraine (Mulka)
2002,06,28,14.3,Mungeraine (Mulka)
2002,06,29,14.1,Mungeraine (Mulka)
2002,06,30,14.1,Mungeraine (Mulka)
2002,07,01,14,Mungeraine (Mulka)
2002,07,02,14.1,Mungeraine (Mulka)
2002,07,03,14,Mungeraine (Mulka)
2002,07,04,14.2,Mungeraine (Mulka)
2002,07,05,14.4,Mungeraine (Mulka)
2002,07,06,14.4,Mungeraine (Mulka)
2002,07,07,14.4,Mungeraine (Mulka)
2002,07,08,14.3,Mungeraine (Mulka)
2002,07,09,14.1,Mungeraine (Mulka)
2002,07,10,14.8,Mungeraine (Mulka)
2002,07,11,14.6,Mungeraine (Mulka)
2002,07,12,14.8,Mungeraine (Mulka)
2002,07,13,11.2,Mungeraine (Mulka)
2002,07,14,14.5,Mungeraine (Mulka)
2002,07,15,14.7,Mungeraine (Mulka)
2002,07,16,14.9,Mungeraine (Mulka)
2002,07,17,14.9,Mungeraine (Mulka)
2002,07,18,15.2,Mungeraine (Mulka)
2002,07,19,13.9,Mungeraine (Mulka)
2002,07,20,16.2,Mungeraine (Mulka)
2002,07,21,15.8,Mungeraine (Mulka)
2002,07,22,8.4,Mungeraine (Mulka)
2002,07,23,15.1,Mungeraine (Mulka)
2002,07,24,15.4,Mungeraine (Mulka)
2002,07,25,15.4,Mungeraine (Mulka)
2002,07,26,15.4,Mungeraine (Mulka)
2002,07,27,15.9,Mungeraine (Mulka)
2002,07,28,16.3,Mungeraine (Mulka)
2002,07,29,16.1,Mungeraine (Mulka)
2002,07,30,16.1,Mungeraine (Mulka)
2002,07,31,16.3,Mungeraine (Mulka)
2002,08,01,15.7,Mungeraine (Mulka)
2002,08,02,14.2,Mungeraine (Mulka)
2002,08,03,16,Mungeraine (Mulka)
2002,08,04,16.9,Mungeraine (Mulka)
2002,08,05,17.3,Mungeraine (Mulka)
2002,08,06,15.8,Mungeraine (Mulka)
2002,08,07,17.2,Mungeraine (Mulka)
2002,08,08,17.5,Mungeraine (Mulka)
2002,08,09,17.9,Mungeraine (Mulka)
2002,08,10,17.8,Mungeraine (Mulka)
2002,08,11,17.6,Mungeraine (Mulka)
2002,08,12,18.1,Mungeraine (Mulka)
2002,08,13,18.8,Mungeraine (Mulka)
2002,08,14,19.1,Mungeraine (Mulka)
2002,08,15,19,Mungeraine (Mulka)
2002,08,16,19.3,Mungeraine (Mulka)
2002,08,17,19.9,Mungeraine (Mulka)
2002,08,18,19.4,Mungeraine (Mulka)
2002,08,19,19.2,Mungeraine (Mulka)
2002,08,20,19.4,Mungeraine (Mulka)
2002,08,21,18.4,Mungeraine (Mulka)
2002,08,22,19.5,Mungeraine (Mulka)
2002,08,23,20,Mungeraine (Mulka)
2002,08,24,20.2,Mungeraine (Mulka)
2002,08,25,20.4,Mungeraine (Mulka)
2002,08,26,20.7,Mungeraine (Mulka)
2002,08,27,20.8,Mungeraine (Mulka)
2002,08,28,21.6,Mungeraine (Mulka)
2002,08,29,20.7,Mungeraine (Mulka)
2002,08,30,19,Mungeraine (Mulka)
2002,08,31,21.5,Mungeraine (Mulka)
2002,09,01,20.4,Mungeraine (Mulka)
2002,09,02,13.8,Mungeraine (Mulka)
2002,09,03,19.5,Mungeraine (Mulka)
2002,09,04,21.7,Mungeraine (Mulka)
2002,09,05,NA,Mungeraine (Mulka)
2002,09,06,NA,Mungeraine (Mulka)
2002,09,07,NA,Mungeraine (Mulka)
2002,09,08,NA,Mungeraine (Mulka)
2002,09,09,10.1,Mungeraine (Mulka)
2002,09,10,22.8,Mungeraine (Mulka)
2002,09,11,23.5,Mungeraine (Mulka)
2002,09,12,15.9,Mungeraine (Mulka)
2002,09,13,18.2,Mungeraine (Mulka)
2002,09,14,23.9,Mungeraine (Mulka)
2002,09,15,7.8,Mungeraine (Mulka)
2002,09,16,18.7,Mungeraine (Mulka)
2002,09,17,24.7,Mungeraine (Mulka)
2002,09,18,24.7,Mungeraine (Mulka)
2002,09,19,24.8,Mungeraine (Mulka)
2002,09,20,25.1,Mungeraine (Mulka)
2002,09,21,25.3,Mungeraine (Mulka)
2002,09,22,25.3,Mungeraine (Mulka)
2002,09,23,25.4,Mungeraine (Mulka)
2002,09,24,24.3,Mungeraine (Mulka)
2002,09,25,25.4,Mungeraine (Mulka)
2002,09,26,25.9,Mungeraine (Mulka)
2002,09,27,26,Mungeraine (Mulka)
2002,09,28,24.4,Mungeraine (Mulka)
2002,09,29,27,Mungeraine (Mulka)
2002,09,30,27,Mungeraine (Mulka)
2002,10,01,26,Mungeraine (Mulka)
2002,10,02,26.4,Mungeraine (Mulka)
2002,10,03,26.4,Mungeraine (Mulka)
2002,10,04,26.5,Mungeraine (Mulka)
2002,10,05,26.7,Mungeraine (Mulka)
2002,10,06,11.2,Mungeraine (Mulka)
2002,10,07,26.8,Mungeraine (Mulka)
2002,10,08,26.6,Mungeraine (Mulka)
2002,10,09,27.2,Mungeraine (Mulka)
2002,10,10,27.6,Mungeraine (Mulka)
2002,10,11,27.9,Mungeraine (Mulka)
2002,10,12,28,Mungeraine (Mulka)
2002,10,13,27,Mungeraine (Mulka)
2002,10,14,27.5,Mungeraine (Mulka)
2002,10,15,28.1,Mungeraine (Mulka)
2002,10,16,27.9,Mungeraine (Mulka)
2002,10,17,28,Mungeraine (Mulka)
2002,10,18,28.6,Mungeraine (Mulka)
2002,10,19,28.3,Mungeraine (Mulka)
2002,10,20,28.3,Mungeraine (Mulka)
2002,10,21,28.5,Mungeraine (Mulka)
2002,10,22,28.6,Mungeraine (Mulka)
2002,10,23,28.8,Mungeraine (Mulka)
2002,10,24,28.9,Mungeraine (Mulka)
2002,10,25,28.8,Mungeraine (Mulka)
2002,10,26,29.2,Mungeraine (Mulka)
2002,10,27,29.9,Mungeraine (Mulka)
2002,10,28,28.9,Mungeraine (Mulka)
2002,10,29,23.5,Mungeraine (Mulka)
2002,10,30,29.1,Mungeraine (Mulka)
2002,10,31,29.9,Mungeraine (Mulka)
2002,11,01,26.2,Mungeraine (Mulka)
2002,11,02,25.5,Mungeraine (Mulka)
2002,11,03,30.4,Mungeraine (Mulka)
2002,11,04,30.2,Mungeraine (Mulka)
2002,11,05,30.4,Mungeraine (Mulka)
2002,11,06,30.7,Mungeraine (Mulka)
2002,11,07,30.9,Mungeraine (Mulka)
2002,11,08,30,Mungeraine (Mulka)
2002,11,09,26.4,Mungeraine (Mulka)
2002,11,10,12.5,Mungeraine (Mulka)
2002,11,11,25.2,Mungeraine (Mulka)
2002,11,12,11.2,Mungeraine (Mulka)
2002,11,13,30.3,Mungeraine (Mulka)
2002,11,14,30.7,Mungeraine (Mulka)
2002,11,15,30.7,Mungeraine (Mulka)
2002,11,16,30.7,Mungeraine (Mulka)
2002,11,17,23.6,Mungeraine (Mulka)
2002,11,18,15.7,Mungeraine (Mulka)
2002,11,19,12.7,Mungeraine (Mulka)
2002,11,20,4.3,Mungeraine (Mulka)
2002,11,21,18.8,Mungeraine (Mulka)
2002,11,22,31.2,Mungeraine (Mulka)
2002,11,23,20.6,Mungeraine (Mulka)
2002,11,24,30.9,Mungeraine (Mulka)
2002,11,25,22.4,Mungeraine (Mulka)
2002,11,26,31.8,Mungeraine (Mulka)
2002,11,27,28.6,Mungeraine (Mulka)
2002,11,28,31.9,Mungeraine (Mulka)
2002,11,29,31.1,Mungeraine (Mulka)
2002,11,30,31.9,Mungeraine (Mulka)
2002,12,01,32.6,Mungeraine (Mulka)
2002,12,02,29.4,Mungeraine (Mulka)
2002,12,03,19.8,Mungeraine (Mulka)
2002,12,04,32,Mungeraine (Mulka)
